Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
26-04-2012,565.15,565.15,585.95,562.4,583,582.85,576.87,800379
27-04-2012,582.85,584.5,591,574,580,583.15,582.87,373937
28-04-2012,583.15,583.15,585,571,583.75,582.85,582.14,12413
30-04-2012,582.85,579.55,590.8,579.15,582,582.8,584.26,396480
02-05-2012,582.8,583.55,593.9,582.1,586.75,586.6,588.52,287309
03-05-2012,586.6,581.8,591.75,577.75,583,582.15,585.02,1194198
04-05-2012,582.15,578,578.05,559.35,562,564.05,566.33,860327
07-05-2012,564.05,555,579.8,553.3,575,577.1,568.32,615887
08-05-2012,577.1,581.8,581.8,547,547.3,555.5,566.73,1130679
09-05-2012,555.5,546.65,550,527.4,534,533.55,538.28,903362
10-05-2012,533.55,538.8,553.9,533.7,544.8,541.65,543.93,661824
11-05-2012,541.65,536,553,531.55,541,542.15,542.58,603125
14-05-2012,542.15,540.25,544.85,530,537,541,539.19,587483
15-05-2012,541,536,548.35,535.6,543.5,544.45,543.59,533080
16-05-2012,544.45,535,559.45,534.6,550,553.2,544.43,1361382
17-05-2012,553.2,555,561,537.9,539.5,542.4,553.33,576138
18-05-2012,542.4,535.8,556.25,533.1,553.15,551.1,545.89,735027
21-05-2012,551.1,550.1,568.5,550.1,562.15,563.7,563.24,733432
22-05-2012,563.7,566.5,569,547.05,552,551.15,559.07,800984
23-05-2012,551.15,547.8,548.9,529.6,529.6,532.8,537.34,1027524
24-05-2012,532.8,534.8,548,528.4,548,545.1,538.15,804634
25-05-2012,545.1,542,549,538,544.5,544.15,544.9,365860
28-05-2012,544.15,545.3,558,542.6,556.5,554.85,549.26,358021
29-05-2012,554.85,556.55,562.85,551,558,559.45,557.28,428078
30-05-2012,559.45,555,556,548.2,550.8,551.55,552.29,338208
31-05-2012,551.55,544.9,566,541.45,562,563.5,558.28,1040839
01-06-2012,563.5,563.5,563.5,541,541.95,543.05,550.76,436907
04-06-2012,543.05,538.4,550,532,548.25,547.15,541.56,543950
05-06-2012,547.15,550,555,540.5,547.05,548.15,549.4,482280
06-06-2012,548.15,552.05,569.4,551.05,566.2,567.45,560.04,1214198
07-06-2012,567.45,570.25,571,561.3,565.15,565.3,564.43,746518
08-06-2012,565.3,564,578,557.8,576.2,574.1,565.81,644110
11-06-2012,574.1,576.05,582,573.4,578,576.85,578.92,657191
12-06-2012,576.85,573,589,572.2,588,586.6,582.26,902981
13-06-2012,586.6,586.05,592.95,584,584.2,585.75,588.27,702572
14-06-2012,585.75,581.3,586.5,566,566.35,568.2,574.98,585565
15-06-2012,568.2,569.15,585.75,569.15,580.6,581.1,579.19,934502
18-06-2012,581.1,586.95,589.3,565.65,568.5,569.25,574.09,1235366
19-06-2012,569.25,568.5,569.1,558.1,566.35,565.65,564.07,711398
20-06-2012,565.65,567,572.7,563,568.85,568.95,569.15,578840
21-06-2012,568.95,565,578,563.1,576.45,577.1,572.08,627139
22-06-2012,577.1,571,586.9,571,585.65,585.05,580.99,817246
25-06-2012,585.05,587.7,588,570.6,572.55,572.3,581.43,568511
26-06-2012,572.3,573.55,582.45,572.45,581,580.45,578.99,678049
27-06-2012,580.45,584.55,585,564.6,572.5,570.7,571.79,1183432
28-06-2012,570.7,572.1,580,568.5,570.5,575.85,575.87,1046824
29-06-2012,575.85,576.85,594.4,576.85,591.65,592.3,590.55,787056
02-07-2012,592.3,593.25,602,593.25,598.7,598.85,599.28,584658
03-07-2012,598.85,600.5,606.05,595.1,603,602.55,602.81,1326702
04-07-2012,602.55,603.25,604,593.7,594.3,596.35,597.19,579036
05-07-2012,596.35,595.75,602,590.35,602,600.5,595.63,463500
06-07-2012,600.5,600,607.7,593.7,602,602.75,602.33,822342
09-07-2012,602.75,599,600.25,591.4,596.7,596.55,596.19,388289
10-07-2012,596.55,596.6,602,592.75,599,599.15,598.42,638624
11-07-2012,599.15,598.7,612.9,596.5,607,607.15,607.98,1001497
12-07-2012,607.15,604.5,606.85,598.85,601.65,603.95,603.19,353240
13-07-2012,603.95,604.55,610,600,600.95,602.8,605.79,325985
16-07-2012,602.8,601,604.9,592.35,595.15,594.8,599.36,428975
17-07-2012,594.8,600,601.1,588,593,593.15,593.65,360021
18-07-2012,593.15,593.85,597.6,585.25,595,594.2,590.99,294667
19-07-2012,594.2,600.1,602.95,576.35,576.6,580,584.38,2973768
20-07-2012,580,574,576,558.1,563.65,563.05,563.86,1361860
23-07-2012,563.05,558,559.95,547,553.9,551.65,553.21,1259909
24-07-2012,551.65,553.25,558.65,542.25,543.5,544.25,546.39,1321339
25-07-2012,544.25,540.5,546,536.05,538,538.7,539.36,568655
26-07-2012,538.7,540.5,545,532.25,540.3,541.4,539.98,1342179
27-07-2012,541.4,547,551.6,524.1,530.7,529.55,538.97,1379036
30-07-2012,529.55,534.9,539.1,525,537,536.55,532.95,1102962
31-07-2012,536.55,539,540.8,524.55,537.3,535.75,533.27,1169494
01-08-2012,535.75,537.5,557,535.05,555.65,554.95,550.18,1040554
02-08-2012,554.95,555,558.8,550,553.05,554.95,555.04,1550475
03-08-2012,554.95,550.3,555,544.05,545.25,547.1,547.32,1188650
06-08-2012,547.1,553,565,552.25,560,561.2,559.84,1161550
07-08-2012,561.2,565.7,567.7,558.35,559.1,561.55,563.13,907155
08-08-2012,561.55,560,567.9,557.5,566,564.9,564.31,832322
09-08-2012,564.9,566.55,568.65,560,567.9,565.85,564.18,357353
10-08-2012,565.85,564,584,556.75,579.05,580.5,574.36,1036355
13-08-2012,580.5,580,587.5,575.3,583,583.7,582.18,1478553
14-08-2012,583.7,585,589.4,579.1,585.5,586.15,584.34,916259
16-08-2012,586.15,587,592.3,582.8,585.95,586.05,586.66,395475
17-08-2012,586.05,586,593.5,584,589,589.75,588.6,720996
21-08-2012,589.75,590,590.8,583,587.4,588.7,587.91,750690
22-08-2012,588.7,583.5,596,583.5,594.5,593.8,592.26,365237
23-08-2012,593.8,598,598,586.6,592,590.75,591.23,408322
24-08-2012,590.75,590.9,590.9,581.25,583.95,584.95,585.55,1883641
27-08-2012,584.95,584.5,586.1,572.15,575.3,574.9,577.86,768381
28-08-2012,574.9,578.65,580.95,568,577.05,576.45,574.96,1083732
29-08-2012,576.45,580,584,575.65,580,580.5,579.58,885411
30-08-2012,580.5,579,600,575.6,590.5,592.55,588.86,1122573
31-08-2012,592.55,590.8,590.8,571.6,573.15,574.1,578.01,687177
03-09-2012,574.1,577.25,581,571.5,572.4,574.75,575.77,642027
04-09-2012,574.75,572.5,577.7,568.25,572.75,572.85,572.62,662758
05-09-2012,572.85,571.8,571.8,562.95,570.2,569.05,567.14,418057
06-09-2012,569.05,564.5,576,564.25,576,573.35,571.85,228230
07-09-2012,573.35,580.55,582.6,574.75,576.4,576.7,577.45,576882
08-09-2012,576.7,572.35,577.7,572.35,576.9,576,575.86,12298
10-09-2012,576,576,581,569.65,570.35,571.4,573.98,395449
11-09-2012,571.4,568.9,586.4,566.5,584,583.3,578.22,309130
12-09-2012,583.3,586,586.5,577.15,583.8,584.65,583.52,300422
13-09-2012,584.65,584.7,586.7,580,584,584.2,583.43,240111
14-09-2012,584.2,591,610.9,586.95,608.5,609.35,605.82,1219231
17-09-2012,609.35,615.35,621.95,601.9,609.95,606.25,613.78,1104319
18-09-2012,606.25,606.1,610.8,590.5,599.1,599.5,598.33,475048
20-09-2012,599.5,593,606.95,591,601.25,602.65,602.82,436405
21-09-2012,602.65,605,626,601.9,626,622.45,619.15,1341852
24-09-2012,622.45,622,629,614,624.6,623.65,622.01,602782
25-09-2012,623.65,624,644,623.75,643.45,641.1,636.41,945531
26-09-2012,641.1,640,650.8,638.55,640,640.95,644.14,1140546
27-09-2012,640.95,642.15,647.9,640.15,644.65,644.65,644.58,656898
28-09-2012,644.65,648.5,650.9,643.35,648,648.75,648.09,542686
01-10-2012,648.75,648.5,652.15,639.3,644.05,645.1,645,264846
03-10-2012,645.1,644.25,645.95,635.75,638.5,639.35,641.42,640056
04-10-2012,639.35,641,652.5,636.05,642.3,639.6,643.08,833636
05-10-2012,639.6,642.3,650.6,546.9,636.7,638.7,629.47,1149008
08-10-2012,638.7,636,638.65,625.15,626.65,627.35,628.4,380802
09-10-2012,627.35,629.25,641.9,629.25,636,637,634.99,302078
10-10-2012,637,632,633,627.2,629,628.65,630.05,308507
11-10-2012,628.65,630,636,626.25,635.5,634.1,632.27,754596
12-10-2012,634.1,632,638.2,625,625.15,626.95,629.72,710704
15-10-2012,626.95,626.95,629.8,620.6,628.85,628.8,626.82,439506
16-10-2012,628.8,634.7,635.65,625.25,626.2,628.9,630.78,313136
17-10-2012,628.9,631,631.95,620.55,625.2,625.55,624.25,315349
18-10-2012,625.55,630,640.3,623.2,637,637.5,634.31,506126
19-10-2012,637.5,634,636.45,625.6,626.35,628.45,631.91,371932
22-10-2012,628.45,624.5,634.7,621.55,633.35,633.5,628.26,392721
23-10-2012,633.5,632.75,635,618.2,621,620.7,622.34,406695
25-10-2012,620.7,621.1,627.8,615.1,626.35,625.7,623.79,1749986
26-10-2012,625.7,624,624,608.05,616.4,614.95,613.25,398845
29-10-2012,614.95,616.45,621.55,608.1,610,610.1,613.51,784681
30-10-2012,610.1,611,612.6,596.5,598,598.65,600.1,1099104
31-10-2012,598.65,600,606,591.1,604.4,603.75,601.16,399391
01-11-2012,603.75,603.75,614,597.1,612.45,612.55,609.01,426487
02-11-2012,612.55,616,618.4,610.15,611.5,612.3,613.85,285320
05-11-2012,612.3,612.05,626.7,612,625.05,625.65,621.78,620149
06-11-2012,625.65,620,628.9,620,626.7,627,626.6,383318
07-11-2012,627,625,633.35,624,629.2,630,629.21,524994
08-11-2012,630,625.45,630,623.9,626.55,627.3,627.74,189902
09-11-2012,627.3,630,631.95,618.1,619.5,621.3,625.28,213240
12-11-2012,621.3,625.4,628,621.3,624.6,623.85,624.43,162675
13-11-2012,623.85,621.65,623.15,615.1,618,618,619.18,35462
15-11-2012,618,616.8,639.5,615.1,635.35,637.2,629.83,751983
16-11-2012,637.2,639,639,616,616.85,622.85,628.65,250348
19-11-2012,622.85,624.9,626,613.1,624.1,622.85,619.17,162506
20-11-2012,622.85,626.95,632.05,616.9,624,621.7,624.21,465656
21-11-2012,621.7,625.45,630,620.7,627,629.3,625.82,361849
22-11-2012,629.3,631.5,632.75,622.7,628.25,627.95,627.76,264917
23-11-2012,627.95,628.5,631.95,621.5,624,624.35,625.47,207885
26-11-2012,624.35,625.5,630,621.15,625,627.35,626.65,178057
27-11-2012,627.35,628.9,637,622.75,635.5,635.05,632.49,630002
29-11-2012,635.05,635.5,657.9,635.5,655,651.25,646.57,868651
30-11-2012,651.25,657,675,649.2,669.1,670.45,663.8,2029340
03-12-2012,670.45,670,670,658,668,666.15,664.42,469368
04-12-2012,666.15,667.5,674.5,661.25,666.35,671.05,668.26,589945
05-12-2012,671.05,671.95,673.85,660.05,663.9,663.3,664.98,580587
06-12-2012,663.3,666.7,670,652.15,668.7,665.3,660.89,557842
07-12-2012,665.3,668.9,670.95,661.55,663.7,664.05,665.6,362250
10-12-2012,664.05,665.1,676.5,661.85,673.8,673.6,670.89,411855
11-12-2012,673.6,674.5,677,658.6,668.75,667,668.1,747405
12-12-2012,667,668.95,672.9,657.15,659.9,660.3,661.82,760203
13-12-2012,660.3,662.1,663.2,646.15,655,652.45,655.35,687388
14-12-2012,652.45,654.25,667.5,652.95,663.5,664.75,661.01,331028
17-12-2012,664.75,664,666.3,653.35,662,661.35,659.42,404300
18-12-2012,661.35,662.9,666.6,651.8,662.9,663.75,660.03,414368
19-12-2012,663.75,668,669,658.25,664.5,667.75,665.78,627889
20-12-2012,667.75,664,668,658.1,660.7,662.05,662.13,363230
21-12-2012,662.05,658,661.3,647,648.25,649.55,652.01,383017
24-12-2012,649.55,653.4,654.35,641.95,644.55,646.65,647.21,320579
26-12-2012,646.65,646.1,653.6,640.1,647.55,648.9,649,444541
27-12-2012,648.9,650.6,654.5,647.45,649.8,649.8,650.22,909916
28-12-2012,649.8,651.95,656.1,646.75,650,650.95,651.04,354162
31-12-2012,650.95,649.15,653.55,646.5,650,650.05,650.05,618992
01-01-2013,650.05,652.95,656.9,648.75,649.25,649.95,650.54,666697
02-01-2013,649.95,654,664.5,652.2,657,656.9,657.42,1219290
03-01-2013,656.9,659.95,663.4,652.65,654,654.9,657.5,564955
04-01-2013,654.9,657.85,657.85,646.65,649.65,650.2,649.9,490939
07-01-2013,650.2,651.1,653.85,645.4,645.65,648.45,650.15,657874
08-01-2013,648.45,647.45,654.85,643,652,652.75,647.72,605087
09-01-2013,652.75,650.35,656.15,647.5,650.55,649.1,653.08,782421
10-01-2013,649.1,653.1,661.7,649.35,652.9,653.85,655.38,750441
11-01-2013,653.85,653.25,658,627.9,629,630,639.68,578269
14-01-2013,630,631.95,633,622.9,631.1,628.55,626.38,777412
15-01-2013,628.55,628,636.5,617.45,631,629.65,627.19,1109001
16-01-2013,629.65,630.7,633,622.1,623,624.6,625.59,605601
17-01-2013,624.6,624,630,620.35,624.85,627.9,624.92,623305
18-01-2013,627.9,626.25,630.5,619.2,630,629.75,627.8,2379997
21-01-2013,629.75,627.5,634.8,626.2,630.5,630.95,630.83,968996
22-01-2013,630.95,630.95,647.55,627.25,640.85,640.75,640.06,2869669
23-01-2013,640.75,654.3,654.3,638.45,644.7,645.05,643.81,838269
24-01-2013,645.05,643,654.95,642,653,653.05,648.84,1011256
25-01-2013,653.05,652.65,667.8,648.7,665.95,665.2,661.68,956361
28-01-2013,665.2,668,673,665.1,669,668.05,669.11,619932
29-01-2013,668.05,668,678.85,662.35,673.55,674.7,672.82,2405571
30-01-2013,674.7,676,684.8,670.3,677.5,678.8,675.29,2910800
31-01-2013,678.8,677,683.5,677,680.65,680.35,680.61,1311234
01-02-2013,680.35,680.45,685.05,666.9,672.3,672.3,675.95,648084
04-02-2013,672.3,672.25,681,668.7,676.5,676.7,675.86,991111
05-02-2013,676.7,672,683,671,682.5,680.45,677.46,516641
06-02-2013,680.45,681.25,697.2,681.1,696,695.15,690.33,1227031
07-02-2013,695.15,689.2,695.5,685.05,687.75,687.6,690.89,507592
08-02-2013,687.6,685,688.95,674.65,679.5,678.35,678.98,574211
11-02-2013,678.35,681.5,681.5,668.25,672.8,671.8,672.71,575221
12-02-2013,671.8,672,674.8,668.1,670.2,671.35,671.12,302912
13-02-2013,671.35,674,678.4,665,669,667.75,672.69,384646
14-02-2013,667.75,668.95,672.95,661.2,668,665.4,665.88,278401
15-02-2013,665.4,664.5,674,664.1,672.75,670.35,668.64,137313
18-02-2013,670.35,671.8,672,662.7,667.9,665.8,665.55,134275
19-02-2013,665.8,665.8,677,665.5,674.6,674.8,671.46,127938
20-02-2013,674.8,676.5,679.55,666.25,668,668.05,669.8,299858
21-02-2013,668.05,665.8,669,658,661.5,660.3,662.91,566397
22-02-2013,660.3,659,670.45,657.45,665.75,665.25,664.08,469934
25-02-2013,665.25,667.1,667.1,654,661.25,660.65,658.34,454585
26-02-2013,660.65,656.1,664.7,656.1,662.25,661.35,661.36,431978
27-02-2013,661.35,663,664.5,649.35,650.5,653.5,658.74,637866
28-02-2013,653.5,654.9,664.7,649,658,659.6,659.02,2086208
01-03-2013,659.6,654.55,659.45,650.55,658,654.85,653.75,1215225
04-03-2013,654.85,654.1,657.5,649.05,654.5,655.05,654.99,1323821
05-03-2013,655.05,654.1,661.85,652.4,655,655.95,656.86,1025819
06-03-2013,655.95,657.95,657.95,651.3,653,654.65,654.67,1007623
07-03-2013,654.65,652.65,657.5,642.9,655,655.25,649.44,380082
08-03-2013,655.25,658.95,678.85,650.7,674.35,675.3,666.78,1100684
11-03-2013,675.3,675,677.15,665.95,667.6,668.9,669.9,992541
12-03-2013,668.9,668.95,675,664.35,666,668.3,669.62,514536
13-03-2013,668.3,664.1,667.95,645.15,645.4,650.45,656.81,174470
14-03-2013,650.45,647,663,636.85,659.5,658.25,653.34,497690
15-03-2013,658.25,659,671.75,659,665,664.3,664.8,323169
18-03-2013,664.3,657.1,665.95,651,653.3,654.2,656.81,465067
19-03-2013,654.2,656,661,636.1,640.65,638.3,646.61,554614
20-03-2013,638.3,637.25,640,628.1,636,633.2,632.93,537133
21-03-2013,633.2,634,650.6,625.1,632.5,631.65,637.1,634394
22-03-2013,631.65,631.65,652,627.25,634.95,638.6,642.19,484599
25-03-2013,638.6,643.95,647.65,629.45,631.35,631.85,636.74,850301
26-03-2013,631.85,631.8,642.8,626.35,640.65,639.7,635.31,594553
28-03-2013,639.7,640,659.7,637.15,656,653,649.1,642905
01-04-2013,653,655,655.95,644.95,652.8,652,649.96,202615
02-04-2013,652,654.95,660,646.9,655.4,656.3,654.68,315862
03-04-2013,656.3,655.95,659.5,646.1,646.1,650.85,655.5,351681
04-04-2013,650.85,646.1,651,630,632,632.7,635.32,539977
05-04-2013,632.7,636,640.65,629.2,635.05,636.75,635.7,573646
08-04-2013,636.75,630.7,640,623.2,628.25,630.1,629.8,1361417
09-04-2013,630.1,633,643.65,615,616,618.75,628.59,506796
10-04-2013,618.75,619.9,639.9,618.05,637,638.2,630.4,371683
11-04-2013,638.2,640,640.9,620,628.45,630.55,630.41,642002
12-04-2013,630.55,630,641.85,630,640.05,638.35,636.62,283778
15-04-2013,638.35,638.35,649,633.25,639.05,640.7,641.92,300352
16-04-2013,640.7,638.7,658.05,636.65,654,653.2,649.67,369717
17-04-2013,653.2,656.05,665.45,647.2,659.55,659.75,658.19,817281
18-04-2013,659.75,654.1,672,654.1,667.35,668.95,663.24,476623
22-04-2013,668.95,668.95,680,663.3,677.95,676.5,672.4,316930
23-04-2013,676.5,675.95,696.15,670.65,691,691.9,683.87,339210
25-04-2013,691.9,693,714.9,691.85,709.9,710.5,706.88,1131977
26-04-2013,710.5,710.25,716.5,695.9,716,712.75,706.19,311778
29-04-2013,712.75,713.6,713.6,700,708.5,709,705.86,494982
30-04-2013,709,707.1,714.9,696.75,707.05,707.1,706.16,610319
02-05-2013,707.1,704,724.9,701.2,715.6,717.45,717.53,1390497
03-05-2013,717.45,715.9,727.8,707.7,720.8,723.25,720.33,801381
06-05-2013,723.25,722,722,704.9,712.5,711.6,710.53,352439
07-05-2013,711.6,713.05,731.35,713,730,728.45,721.99,704980
08-05-2013,728.45,730,734.8,720,730.35,728.85,726.9,441102
09-05-2013,728.85,729.3,730,720.65,725.55,723.35,725.32,248896
10-05-2013,723.35,721.25,733.45,716,731,730.45,725.57,431886
11-05-2013,730.45,730.5,736.75,727.15,736,734.8,733.05,32524
13-05-2013,734.8,736,736.65,723,725,725,728.79,342596
14-05-2013,725,725.8,732.4,720.75,729,729.9,728.13,328337
15-05-2013,729.9,730,770.05,726.9,767.3,768.25,754.2,783688
16-05-2013,768.25,763,781.5,761.95,780,777.95,769.5,784198
17-05-2013,777.95,774,799,768.7,793,794.35,784.21,571617
20-05-2013,794.35,794.5,797.95,778,781,781.75,788.32,531866
21-05-2013,781.75,781.75,782.8,762.85,763.65,765.1,770.01,536141
22-05-2013,765.1,766.1,773.3,759.35,769,768.1,767.13,317584
23-05-2013,768.1,763,772.15,752.6,767.2,765.55,764.13,454729
24-05-2013,765.55,767.1,784.25,759.4,779.1,781.05,774.48,380975
27-05-2013,781.05,781.35,793.9,769.25,785.7,789.45,780.08,616977
28-05-2013,789.45,788,792,772.6,775.35,775.4,778.35,437100
29-05-2013,775.4,775,782,764.4,779,777.25,773.44,320970
30-05-2013,777.25,779,807.35,772.3,796,799.85,794.66,770724
31-05-2013,799.85,793,796,776.8,781,782.95,784.48,685913
03-06-2013,782.95,781.25,785.7,765.2,768.2,770.4,770.43,350440
04-06-2013,770.4,765,776.7,762.65,764.9,767.3,770.77,403919
05-06-2013,767.3,762,771.9,758.7,769.75,768.45,766.55,405044
06-06-2013,768.45,766.5,777.95,760,773,774.7,769.1,346897
07-06-2013,774.7,774.7,775,762,763,762.9,766.6,403417
10-06-2013,762.9,765.5,768.3,743.35,755.8,753.65,752.24,425989
11-06-2013,753.65,748,764.9,747,749.95,749.4,755.2,916197
12-06-2013,749.4,745.25,754.6,740.65,745.15,746.35,747.75,746705
13-06-2013,746.35,739,747.9,738.2,746.85,743.4,743.28,303286
14-06-2013,743.4,752.9,761.95,748,753,756.7,757.21,259844
17-06-2013,756.7,756.7,761.35,745.3,756.5,756.15,754.83,410179
18-06-2013,756.15,755.5,771.6,750.05,763.2,762.8,762.7,791149
19-06-2013,762.8,762.85,769.5,758.65,764.35,766.15,765.52,419126
20-06-2013,766.15,759,760.05,731.35,732,738.6,745.99,597143
21-06-2013,738.6,731,738,720.3,727.2,729.5,729.72,685225
24-06-2013,729.5,725,725,690.1,696.7,693.7,700.89,665502
25-06-2013,693.7,696.55,724.65,691.65,715.5,718.3,705.83,1239573
26-06-2013,718.3,718.5,720,683,686,688.25,697.13,1172683
27-06-2013,688.25,693.5,710.05,693,700,702.1,700.28,1168833
28-06-2013,702.1,708,727,707.5,724.1,722.2,716.26,1541883
01-07-2013,722.2,723,735,715.2,723.5,723.95,726.1,460021
02-07-2013,723.95,720.1,724.55,713,716.8,715.75,718.37,336173
03-07-2013,715.75,711.8,715.05,695.25,699.95,698.85,700.73,404526
04-07-2013,698.85,702.1,710.8,694.5,700,699.55,701.83,409280
05-07-2013,699.55,707.75,707.75,698.5,702.5,702.65,703.54,214995
08-07-2013,702.65,697,700.95,683.1,692.95,692.25,690.81,529835
09-07-2013,692.25,696.1,719,685.65,719,714.05,699.61,557812
10-07-2013,714.05,718,736.5,717.6,719.1,726.35,726.3,891919
11-07-2013,726.35,730,752,730,750,745.8,739.51,808075
12-07-2013,745.8,753,761.9,736.65,761,758.1,747,591637
15-07-2013,758.1,755.8,762.3,746,759.3,757.45,753.96,438713
16-07-2013,757.45,730.6,744.9,702.7,712,712.85,716.89,1001330
17-07-2013,712.85,715,717.2,700.05,715.05,711.4,709.52,1054975
18-07-2013,711.4,715,725,678.7,719.9,711.7,696.95,2420750
19-07-2013,711.7,711.1,713.8,686.2,686.2,690.85,695.47,1128976
22-07-2013,690.85,685.2,703.5,681.15,700.5,700.65,699.65,659427
23-07-2013,700.65,705,733.95,703,731,730.1,723.88,613788
24-07-2013,730.1,716.9,716.9,680,687.6,689.45,690.85,796558
25-07-2013,689.45,688.7,699,681.2,687.5,685.15,689.49,673108
26-07-2013,685.15,693.8,695,667.5,685.1,679.95,680.58,915309
29-07-2013,679.95,677,682.85,657.1,660.05,661.9,662.75,1293886
30-07-2013,661.9,662.3,678.9,646.8,649.95,650.35,658.94,876443
31-07-2013,650.35,648,659.7,622.5,652.1,652.35,638.13,1904788
01-08-2013,652.35,655.2,675,638.8,668.25,666.3,659.52,1089814
02-08-2013,666.3,662.25,672.3,645,653,653.5,651.5,749253
05-08-2013,653.5,653.5,665.8,641,661.9,660.9,659.08,522214
06-08-2013,660.9,656.7,656.7,630,636,638.15,638.95,2772877
07-08-2013,638.15,632,645.8,632,632.05,640.9,641.11,1004324
08-08-2013,640.9,645,656.5,638.3,652.35,652.75,652.36,640414
12-08-2013,652.75,653.1,660.5,646.7,650,650.05,652.87,2723397
13-08-2013,650.05,650,661.8,638.2,660,659.1,654.51,707848
14-08-2013,659.1,660,669.35,653.9,661.25,661.3,660.83,1476197
16-08-2013,661.3,652.25,660.75,626.9,633.45,632.25,634.75,1894283
19-08-2013,632.25,629,635,612.15,621,620.8,623.49,659899
20-08-2013,620.8,606.35,642.8,602.35,620.1,634.2,624.51,4764820
21-08-2013,634.2,650.1,674,618,635,624.55,641.86,941669
22-08-2013,624.55,621.8,638.5,615,631.8,630.6,626.35,1536748
23-08-2013,630.6,636,647.2,624,633.4,642.55,634.64,2028549
26-08-2013,642.55,649.25,650,625,628.8,633.15,635.9,739016
27-08-2013,633.15,620,622,601,612.9,613.55,610.92,1127627
28-08-2013,613.55,598,623.85,588,599,606.65,602.6,1567215
29-08-2013,606.65,608.5,659.8,596.25,636.5,647.45,628.66,2485837
