Date,Close,High,Low,Open,Volume
21-03-2025,390.5430298,391.0221307,382.0985107,382.5177545,39675900
24-03-2025,392.3596802,394.6754362,389.0956833,394.6754362,21004500
25-03-2025,394.4358826,395.6336653,391.9205114,393.1981646,15775000
26-03-2025,389.2554016,394.5856127,387.8579731,394.2761832,16108400
27-03-2025,389.8642578,391.5212196,386.6900924,389.4151007,13766800
28-03-2025,378.105835,388.4169222,376.2392666,387.3688281,21632000
31-03-2025,374.7021179,376.379032,366.5670283,371.8573344,35184700
01-04-2025,381.4896545,382.1484488,372.5460819,373.9634628,19689500
02-04-2025,381.4397583,384.3743428,375.929854,377.2773863,16092600
03-04-2025,372.4262695,376.7882872,368.6731804,374.1032141,30198000
04-04-2025,359.180603,373.9035742,358.8212773,363.4627503,49209900
07-04-2025,357.2042236,370.3201598,344.1581969,350.2370337,50425000
08-04-2025,353.9102783,372.9652929,349.6081787,367.5851857,35868900
09-04-2025,389.7744141,392.5094137,352.4529474,352.8921435,50199700
10-04-2025,380.6511841,383.196499,367.1259961,381.3598745,38024400
11-04-2025,387.7381897,389.3352334,378.1957105,379.9425037,23839200
14-04-2025,387.0993347,393.9267967,383.5059256,392.4994245,19251200
15-04-2025,385.0231628,391.1718783,383.4560325,387.7980673,17199900
16-04-2025,370.9290161,380.9106913,367.325646,379.9724418,21967800
17-04-2025,367.1060486,373.6340727,366.2176953,373.0651099,20943700
21-04-2025,358.4619141,363.8121078,355.0182544,362.1551461,20807300
22-04-2025,366.1478271,367.096068,359.2005591,362.7141283,19485000
23-04-2025,373.703949,379.692954,372.3364339,375.3708717,20545500
24-04-2025,386.590271,387.738188,374.5024769,375.0115521,22232300
25-04-2025,391.131958,391.4413875,383.8952433,386.2908393,18973200
28-04-2025,390.4432068,392.020298,385.9315006,391.2417286,16579400
29-04-2025,393.3179321,394.3759872,389.6646354,390.5829325,14974000
30-04-2025,394.5357056,395.933134,383.7355256,389.5847727,36461100
01-05-2025,424.6204529,436.1892107,424.1213691,430.3199808,58938100
02-05-2025,434.4823608,438.6347414,429.2020461,430.9488393,30757400
05-05-2025,435.3707275,438.6946119,431.3181395,432.0767565,20136100
06-05-2025,432.5159607,436.9278745,430.3798981,431.4080094,15104200
07-05-2025,432.5559082,437.3171564,430.3199922,433.0450005,23295300
08-05-2025,437.3670654,442.8569867,434.8616553,437.1274845,23491300
09-05-2025,437.9260559,439.932352,435.0812723,439.1937177,15324200
12-05-2025,448.4367371,448.5465209,438.9740983,445.1228137,22821900
13-05-2025,448.3169861,449.8441812,444.5438835,446.9594624,23618800
14-05-2025,452.1099854,453.0682176,447.3187936,447.3187936,19902800
15-05-2025,453.1300049,456.1900024,450.4299927,450.769989,21992300
16-05-2025,454.269989,454.3599854,448.730011,452.0499878,23849800
19-05-2025,458.8699951,459.5899963,450.7999878,450.8800049,21336500
20-05-2025,458.1700134,458.3399963,454.3200073,455.5899963,15441800
21-05-2025,452.5700073,457.7799988,451.8099976,454.5700073,19216900
22-05-2025,454.8599854,460.25,453.8999939,454.9500122,18025600
23-05-2025,450.1799927,453.6900024,448.9100037,449.980011,16883500
27-05-2025,460.6900024,460.9500122,456.1199951,456.480011,20974300
28-05-2025,457.3599854,462.519989,456.9299927,461.2200012,17086300
29-05-2025,458.6799927,461.7200012,455.3099976,461.5499878,13974800
30-05-2025,460.3599854,461.6799927,455.5400085,459.7200012,34770500
02-06-2025,461.9700012,462.1099854,456.8900146,457.1400146,16605500
